lsoa11,samhi_index.2011,samhi_dec.2011,samhi_index.2012,samhi_dec.2012,samhi_index.2013,samhi_dec.2013,samhi_index.2014,samhi_dec.2014,samhi_index.2015,samhi_dec.2015,samhi_index.2016,samhi_dec.2016,samhi_index.2017,samhi_dec.2017,samhi_index.2018,samhi_dec.2018
E01000182,-0.909806328,3,-0.829461987,3,-0.736386776,3,-0.796578404,2,-1.186968056,1,-1.02394431,1,-0.886940126,1,-0.715776738,1
E01000183,-0.510241975,6,-0.455710354,5,-0.148683216,7,-0.397176727,5,-0.35352116,5,-0.07807669,6,0.223683669,7,0.341130099,6
E01000184,-0.274826808,7,-0.280967415,6,-0.408857475,5,-0.709036461,3,-0.317841779,5,-0.292320024,5,-0.836822932,1,0.02458189,5
E01000185,-0.177197225,7,0.066529488,8,-0.127627063,7,-0.093884386,6,-0.141114232,6,0.051231407,6,-0.021909903,6,-0.026572159,5
E01000186,-1.412435881,1,-1.409087576,1,-1.180675852,1,-1.040630356,1,-1.217729037,1,-1.185564778,1,-0.951147266,1,-0.922565048,1
E01000187,-0.87699926,3,-0.240835497,6,-0.512514252,5,-0.500562637,4,-0.301761667,5,-0.379654856,4,-0.179088524,5,0.171839125,6
E01000188,-1.243718718,1,-1.25525812,1,-1.151728882,1,-1.085058387,1,-1.026907758,1,-1.041188646,1,-0.906254626,1,-0.719690821,1
E01000189,-0.25975027,7,-0.31152456,6,-0.620535721,4,-0.403570758,5,-0.734260091,2,-0.535533027,3,-0.634485158,2,-0.707807115,1
E01000190,-1.005816744,2,-1.250598841,1,-0.888720165,2,-0.595205833,4,-0.743774294,2,-0.69371941,2,-0.834386582,1,-0.617026798,2
E01000191,-1.087621403,2,-0.982787062,2,-0.886954787,2,-0.822851831,2,-0.832274678,2,-0.837293267,1,-0.939077234,1,-0.517212787,2
E01000192,-0.817852286,4,-1.009807447,2,-1.074458742,1,-0.944221063,2,-0.732032049,2,-0.617571536,3,-0.649988378,2,-0.276093777,3
E01000193,-1.003804929,2,-0.895598635,2,-1.160798729,1,-0.911068386,2,-0.892485767,1,-0.311943196,4,-0.257973157,4,-0.255705416,4
E01000194,-1.098437164,2,-0.671664395,4,-0.810439273,3,-1.07406775,1,-0.834010697,2,-0.918832633,1,-0.612794481,2,-0.464110221,2
E01000195,-0.21920896,7,-0.318497414,6,-0.160157772,6,-0.054421972,6,-0.689434673,3,-0.266581301,5,-0.152270078,5,-0.140869472,4
E01000196,-1.13921151,1,-0.832415734,3,-0.878734879,2,-0.731572242,3,-0.757633252,2,-0.961071297,1,-0.389074335,4,-0.072411149,5
E01000197,-1.118452688,2,-1.214655785,1,-1.234851347,1,-1.077599727,1,-1.043324384,1,-0.917917674,1,-1.0023078,1,-0.950175129,1
E01000198,-1.151773882,1,-1.193895379,1,-1.189363869,1,-1.234321365,1,-1.158273741,1,-1.043810541,1,-0.999200176,1,-0.620417801,2
E01000199,-1.117931601,2,-1.222677742,1,-1.333668011,1,-1.407115843,1,-1.085583573,1,-0.964197329,1,-1.107720189,1,-0.829731427,1
E01000200,-0.909942031,3,-1.053189414,1,-0.987418196,2,-0.857161747,2,-1.148065093,1,-1.057131896,1,-0.812222034,1,-0.666356477,1
E01000201,-1.270739359,1,-1.247237023,1,-1.410550714,1,-1.425765465,1,-1.168148072,1,-1.276184208,1,-1.011290262,1,-1.150868534,1
E01000202,-1.235971032,1,-1.191633538,1,-1.19874949,1,-1.247079132,1,-0.953980605,1,-1.343324594,1,-1.156886719,1,-0.5869343,2
E01000203,-0.986825858,2,-0.783099054,3,-0.855595604,2,-1.001592407,1,-0.816957621,2,-0.998765052,1,-0.795827088,1,-0.576064758,2
E01000204,-0.730929241,4,-0.659556957,4,-0.98156408,2,-0.941589409,2,-0.842627147,2,-1.17472801,1,-0.97556073,1,-0.354662217,3
E01000205,-1.348561134,1,-1.236944985,1,-1.115925344,1,-1.209415486,1,-1.049376597,1,-1.000250938,1,-0.917613954,1,-1.121359261,1
E01000206,-1.038114933,2,-1.027765889,2,-1.187968581,1,-1.220155304,1,-1.178379346,1,-1.094504988,1,-1.190532711,1,-0.883810044,1
E01000207,-1.145082119,1,-1.321500894,1,-1.358944869,1,-1.107500521,1,-1.20521094,1,-1.189064666,1,-0.814130003,1,-0.891374813,1
E01000208,-1.399532328,1,-1.255524352,1,-1.122745656,1,-1.260061451,1,-1.201276932,1,-1.234221453,1,-0.986079212,1,-0.67284592,1
E01000209,-1.204892551,1,-1.063446181,1,-0.852210054,2,-0.868976818,2,-0.795400512,2,-0.62486837,3,-0.607226481,2,-0.263667312,3
E01000210,-1.102781102,2,-1.164865996,1,-1.007441425,2,-1.040341847,1,-1.239824567,1,-1.101446742,1,-1.156459312,1,-0.864962149,1
E01000211,-0.792932211,4,-0.669006125,4,-0.509689158,5,-0.610948936,3,-0.501992818,4,-0.614304104,3,-0.659850357,2,-0.60174496,2
E01000212,-1.411667429,1,-1.176604093,1,-1.101250134,1,-1.2458711,1,-0.963884636,1,-0.850063929,1,-1.165959508,1,-0.177285112,4
E01000213,-1.335884897,1,-1.400991904,1,-1.378409168,1,-1.285037658,1,-1.363300827,1,-1.322095483,1,-1.221592446,1,-1.100596172,1
E01000214,-1.252588707,1,-1.200281234,1,-1.412129681,1,-1.096106595,1,-1.344294999,1,-1.232689605,1,-1.165886959,1,-1.145321014,1
E01000215,-1.218063067,1,-1.135253112,1,-0.867115007,2,-1.00875945,1,-0.837123141,2,-0.618879706,3,-0.313293633,4,-0.715390659,1
E01000216,-0.981830614,2,-0.840077383,3,-0.904795975,2,-0.925553328,2,-0.844871692,2,-0.714447709,2,-0.553429289,3,-0.155148777,4
E01000217,-1.432451308,1,-1.217908779,1,-1.297263752,1,-1.195449899,1,-1.073947814,1,-1.14858254,1,-1.162949025,1,-0.938931019,1
E01000218,-0.997389055,2,-0.945163187,2,-0.784026981,3,-0.778195425,2,-0.721628086,2,-0.725561709,2,-0.54937822,3,-0.661394431,1
E01000219,-1.07290969,2,-1.070994484,1,-1.088030728,1,-0.894215394,2,-0.813537498,2,-0.867603035,1,-0.689437688,2,-0.523333702,2
E01000220,-0.13050937,8,0.488295233,9,0.567304853,9,0.929989164,9,0.751434766,9,0.440315204,8,1.184809261,9,2.049687428,10
E01000221,-0.169513194,7,0.049413629,8,-0.037599824,7,-0.033655893,7,-0.407690602,4,-0.491915089,3,-0.44206897,3,-0.094745807,4
E01000222,-1.17406539,1,-1.024012658,2,-0.99060889,2,-0.764923752,2,-0.800971273,2,-0.688159257,2,-0.455609925,3,-0.409313993,3
E01000223,-0.25162004,7,-0.291766856,6,-0.438156505,5,-0.561528417,4,0.162458111,7,-0.2481774,5,-0.247764391,4,0.76323096,8
E01000224,-1.097376576,2,-1.209425362,1,-0.759834121,3,-0.775906931,2,-0.402630173,4,-0.977045079,1,-0.728194029,2,-0.589449563,2
E01000225,-0.742804915,4,-0.628967898,4,-0.770371625,3,-0.518135235,4,-0.623516893,3,-0.035274942,6,0.080837672,6,0.129022256,6
E01000226,-0.650130857,5,-0.546004984,5,-0.440056435,5,-0.403155365,5,-0.078585222,6,-0.441082347,4,-0.25432408,4,0.066074781,5
E01000227,-0.865739033,3,-0.80857654,3,-0.791561806,3,-0.421533838,5,-0.84971147,2,-0.439597579,4,-0.428121374,3,0.016097578,5
E01000228,-1.062077158,2,-0.869037742,3,-1.009679838,1,-1.038890808,1,-1.042631344,1,-0.906007777,1,-0.891889303,1,-0.922956155,1
E01000229,-0.54034389,6,-0.205912003,7,-0.101297273,7,-0.487016522,4,-0.557418453,3,-0.484372547,3,-0.320635378,4,0.066453531,5
E01000230,-0.869053988,3,-0.788591013,3,-0.760911959,3,-0.9551978,1,-0.668664081,3,-0.896368496,1,-0.691327145,2,-0.358818428,3
E01000231,-1.171613738,1,-1.044686118,1,-1.167769893,1,-0.875353512,2,-0.890213964,1,-0.879869257,1,-0.600162933,2,-0.826746822,1
E01000232,-0.775562277,4,-0.701503017,4,-1.01578519,1,-0.532136109,4,-0.615568879,3,-0.695403261,2,-0.837797757,1,-0.457131212,2
E01000233,-1.036462031,2,-1.040495686,2,-1.085472747,1,-1.153507026,1,-1.094562959,1,-1.054816935,1,-1.010055663,1,-0.88875792,1
E01000234,-1.01424749,2,-0.702552458,4,-1.074855373,1,-1.258544568,1,-0.870156206,2,-1.057316658,1,-0.948918408,1,-0.855311708,1
E01000235,-0.662157963,5,-0.236256102,6,-0.59573662,4,-0.592178806,4,-0.725829753,2,-0.864847326,1,-0.780917856,1,-0.636601408,2
E01000236,-0.847533159,3,-0.895529433,2,-0.739637674,3,-0.848613391,2,-0.563001259,3,-0.594283806,3,-0.689043947,2,-0.856381994,1
E01000237,-1.259571183,1,-1.055083778,1,-1.177074804,1,-1.179657295,1,-1.112014131,1,-1.035479732,1,-1.098475487,1,-1.021673299,1
E01000238,-1.123448051,1,-1.136087684,1,-1.217750201,1,-0.970154044,1,-1.158287854,1,-0.85685646,1,-0.967868336,1,-0.869852555,1
E01000239,-1.017921784,2,-1.169019973,1,-1.185839471,1,-0.949534727,1,-0.813772845,2,-0.889694363,1,-0.807922381,1,-0.942846247,1
E01000240,-1.227037716,1,-0.862368109,3,-0.91664179,2,-0.842711581,2,-0.982656262,1,-0.920059123,1,-0.397060989,3,-0.628529439,2
E01000241,-1.250424459,1,-0.715952862,4,-1.141048625,1,-0.915994284,2,-0.897244394,1,-0.970706433,1,-0.687959808,2,-0.301080382,3
E01000242,-0.022021714,8,0.049640933,8,0.350343378,8,0.207020806,7,-0.16557376,6,0.199659775,7,0.352094349,7,0.759154836,8
E01000243,-0.847901813,3,-0.702209305,4,-0.724018778,3,-0.96336107,1,-0.553047152,3,-0.496966294,3,-0.55809909,3,-0.640981584,2
E01000244,-0.724445509,4,-0.658172979,4,-0.618590741,4,-0.756783472,3,-0.770963494,2,-1.04838562,1,-0.809234096,1,-0.663816891,1
E01000245,-0.029580018,8,-0.002686978,7,-0.508190965,5,-0.318472298,5,-0.0907237,6,-0.33528123,4,-0.11711665,5,0.062627482,5
E01000246,-1.271695041,1,-1.226481006,1,-1.232539616,1,-1.143635334,1,-0.984777352,1,-1.001201855,1,-0.859227584,1,-0.794010941,1
E01000247,-0.865828312,3,-0.873513385,3,-1.106236578,1,-0.860391272,2,-0.817438501,2,-0.769487052,2,-0.612246028,2,-0.591578045,2
E01000248,-0.353334514,7,-0.686538722,4,-0.643584617,4,-0.540821171,4,-0.691887711,3,-0.751643063,2,-0.193553627,5,-0.26980196,3
E01000249,-0.660833549,5,-1.059709284,1,-1.082899589,1,-0.686903139,3,-1.111045954,1,-1.197411027,1,-0.95809139,1,-0.854457328,1
E01000250,-0.900516262,3,-0.92885126,2,-1.059210639,1,-0.719955672,3,-0.699452916,2,-0.790950815,2,-0.718416129,2,-0.484331193,2
E01000251,-0.636659003,5,0.019677865,8,-0.482170868,5,0.211037427,7,0.20400429,7,-0.061378059,6,0.295260586,7,0.276682658,6
E01000252,-0.727700981,4,-0.480386924,5,-0.792853917,3,-0.327652329,5,-0.482419582,4,-0.35422643,4,-0.396695142,3,0.185870085,6
E01000253,-0.35099624,7,-0.010456184,7,-0.169489142,6,-0.278301178,5,-0.522204333,4,-0.078081964,6,-0.136988747,5,0.816798497,8
E01000254,-0.870760341,3,-0.618176264,4,-0.289516642,6,-0.252909209,6,-0.286741992,5,-0.083795756,6,-0.546299527,3,-0.285260217,3
E01000255,-0.456766215,6,-0.361743758,6,-0.472271867,5,-0.436332482,5,-0.703064441,2,-0.668994285,2,-0.591666893,2,-0.038867844,5
E01000256,-1.178928308,1,-1.211573782,1,-1.473285062,1,-1.27425907,1,-1.004428489,1,-0.796428129,2,-0.889257815,1,-0.726756057,1
E01000257,-0.481216226,6,-0.463723456,5,-0.039671627,7,-0.404679877,5,-0.633632346,3,-0.134682831,5,-0.344830964,4,-0.390481922,3
E01000258,-1.043104369,2,-0.64409489,4,-0.744136023,3,-1.034687383,1,-0.632017488,3,-0.917094837,1,-0.72551678,2,-0.523278262,2
E01000259,-0.771047575,4,-0.966817877,2,-0.9408084,2,-0.782161505,2,-0.954745619,1,-0.987672439,1,-1.040498223,1,-0.572455765,2
E01000260,-1.160837506,1,-0.901439947,2,-0.757496363,3,-0.78545345,2,-0.822248977,2,-0.773064372,2,-0.605338669,2,-0.66583575,1
E01000261,-1.046999315,2,-0.709148521,4,-0.76906168,3,-0.758482041,3,-0.865751383,2,-0.722039339,2,-0.505520515,3,-0.733197637,1
E01000262,-1.025184046,2,-1.100629852,1,-1.142550939,1,-1.101992576,1,-0.976112607,1,-1.121312702,1,-1.077362925,1,-1.05007955,1
E01000263,-1.304875344,1,-1.197113131,1,-1.280512529,1,-1.084943286,1,-1.152539778,1,-1.263212612,1,-1.412909889,1,-1.358158689,1
E01000264,-0.719835658,4,-0.785150648,3,-0.86635428,2,-0.821899816,2,-1.077646537,1,-0.649757659,2,-0.860149293,1,-0.910074711,1
E01000265,-0.621895176,5,-0.446983694,5,-0.771409535,3,-0.780263952,2,-0.923081544,1,-0.826108566,2,-0.605206186,2,-0.594642061,2
E01000266,-1.186326733,1,-0.883431437,2,-1.170745593,1,-1.020694356,1,-0.610602395,3,-0.931984421,1,-0.763156499,1,-0.66706019,1
E01000267,-0.973619676,2,-0.539133046,5,-0.4762139,5,-0.345006817,5,-0.707991806,2,-0.714308061,2,-0.827688185,1,-0.634921267,2
E01000268,-0.433414895,6,-0.383433826,6,-0.401972077,5,-0.129772097,6,-0.318100295,5,-0.187006943,5,-0.3283856,4,-0.314824614,3
E01000269,-1.046925639,2,-0.728427224,4,-1.091713959,1,-0.462656161,4,-0.965857198,1,-0.681017367,2,-0.895055342,1,-0.811316538,1
E01000270,-1.113309333,2,-1.033825969,2,-1.150512699,1,-1.151050705,1,-0.983670785,1,-1.104372384,1,-0.762418533,1,-0.682081137,1
E01000271,-0.798566478,4,-0.264248847,6,-0.22452028,6,-1.111553261,1,-1.043275318,1,-0.621532347,3,-0.367800073,4,-0.624822663,2
E01000272,-0.06241728,8,0.228563975,8,0.183717893,8,-0.733690009,3,-0.034598856,6,-0.57745746,3,-0.736748709,2,-0.482024988,2
E01000273,-0.157726294,7,-0.249422945,6,0.222511346,8,0.276100008,8,-0.356871246,5,-0.429884005,4,0.121860595,6,0.730990435,8
E01000274,-0.845154666,3,-0.776941922,3,-0.609766566,4,-0.560383675,4,-0.425662737,4,-0.849200799,1,-0.792879938,1,-0.532419196,2
E01000275,0.033155465,8,0.442254216,9,0.457469249,9,0.323480923,8,-0.364084495,5,-0.189827664,5,0.260492517,7,0.808377107,8
E01000276,-1.398067691,1,-1.236083767,1,-1.430282902,1,-1.346614613,1,-1.182800827,1,-1.214645268,1,-1.005130566,1,-1.165689302,1
E01000277,-0.150911892,7,-0.209982445,7,-0.356044053,6,-0.085895352,6,-0.271353276,5,-0.269575492,5,-0.292430207,4,0.138285012,6
E01000278,-1.371695584,1,-1.281933023,1,-1.131290621,1,-1.266542801,1,-1.186765871,1,-1.293318376,1,-1.171763453,1,-1.361192939,1
E01000279,-1.414119848,1,-1.366837763,1,-1.346664959,1,-1.159642301,1,-1.112842562,1,-1.141004619,1,-1.201084092,1,-0.962578395,1
E01000280,-1.295393176,1,-1.271195102,1,-1.211802101,1,-1.267338166,1,-0.901526523,1,-1.301453131,1,-1.12969731,1,-0.894048797,1
E01000281,-0.270926653,7,-0.212650086,7,-0.118815213,7,0.097560849,7,-0.296605539,5,-0.521574843,3,0.29835431,7,0.801392617,8
E01000282,-0.977957192,2,-0.8812078,2,-0.840515483,2,-1.077562014,1,-0.376890958,4,-0.827309142,2,-0.562162653,3,-0.777873506,1
E01000283,-1.182061797,1,-1.012453973,2,-1.169827689,1,-0.834811512,2,-1.112411006,1,-1.128703903,1,-1.177266333,1,-0.965404441,1
E01000284,-0.17572256,7,-0.679547242,4,-0.255739524,6,-0.061275628,6,0.053106732,7,-0.092490549,6,-0.448047509,3,-0.328474397,3
E01000285,-0.339710524,7,-0.278208258,6,-0.539205374,4,0.188374421,7,-0.162246489,6,-0.348906174,4,-0.293365166,4,-0.175644037,4
E01000286,-0.278453913,7,0.200650178,8,0.33558542,8,0.699835949,9,-0.05341515,6,-0.125402401,5,0.692082781,8,0.485754379,7
E01000287,-0.350366149,7,-0.301483912,6,-0.282915306,6,0.018931435,7,-0.135702209,6,-0.397176848,4,-0.077062034,5,-0.004540346,5
E01000288,-0.943261846,3,-0.784539154,3,-0.740651125,3,-0.569903841,4,-0.776388814,2,-0.915462256,1,-1.028558842,1,-0.726921034,1
E01000289,-0.421609878,6,-0.111852406,7,-0.072071952,7,-0.154461142,6,-0.164275598,6,-0.622842012,3,-0.169027018,5,0.441501575,7
E01000290,-0.582212987,5,-0.217779043,7,-0.179892608,6,-0.167147125,6,0.261407017,7,-0.360930632,4,-0.105530408,5,0.597426907,7
E01000291,-0.437017922,6,-0.168167477,7,-0.221424133,6,0.072238831,7,0.364922771,8,0.242077506,7,0.015237108,6,0.685300566,8
E01000292,-0.914372535,3,-0.821726147,3,-0.446754656,5,-0.699773412,3,-0.611958051,3,-0.641101909,2,-0.668300231,2,-0.206058349,4
E01000293,-0.878267917,3,-1.073322585,1,-0.953367929,2,-1.04814618,1,-1.0987216,1,-1.14979497,1,-0.916399376,1,-0.551469089,2
E01000294,0.977950001,10,1.108873446,10,1.394523,10,0.773824204,9,0.932287581,9,0.991807004,9,0.667870398,8,1.1199815,9
E01000295,-0.95873897,3,-0.881320668,2,-1.152402209,1,-0.964583211,1,-1.020222147,1,-0.927119614,1,-0.894405272,1,-0.772153984,1
E01000296,-1.139311824,1,-1.085827498,1,-0.971981485,2,-1.067211022,1,-0.998768637,1,-0.959165858,1,-0.817536034,1,-0.577938503,2
E01000297,-1.211250792,1,-1.220835683,1,-1.05992616,1,-1.057989107,1,-1.073214616,1,-0.849892317,1,-0.861416836,1,-0.994630919,1
E01000298,-0.891116676,3,-0.582971147,5,-0.765719854,3,-0.457652035,4,-0.74599675,2,-0.45942661,4,-0.880539143,1,-0.340070873,3
E01000299,-0.431437384,6,-0.12317702,7,-0.530128025,5,-0.539735674,4,-0.417067183,4,-0.727433487,2,-0.487658169,3,-0.500643855,2
E01000300,-0.985179677,2,-0.924845612,2,-0.92841267,2,-0.796035652,2,-0.481720899,4,-0.770400617,2,-0.492407721,3,-0.577380428,2
E01000301,-1.331240468,1,-0.953084076,2,-1.24571786,1,-1.067092151,1,-0.983362493,1,-1.08609439,1,-0.948756635,1,-0.354594444,3
E01000302,0.313725855,9,-0.160686758,7,-0.706380197,3,-0.504883045,4,-0.334863078,5,-0.274502473,5,-0.458148081,3,-0.226616823,4
E01000303,-0.810414435,4,-0.57370111,5,-0.792361964,3,-0.826419723,2,-0.817041797,2,-1.078753372,1,-1.01027371,1,-0.799652039,1
E01000304,-0.610692073,5,-0.359361855,6,-0.795324486,3,-0.636492872,3,-0.545286959,3,-0.518312009,3,-0.670158438,2,-0.322889999,3
E01000305,-0.56996838,5,-0.789437134,3,-0.664264825,4,-0.525076892,4,-0.338141473,5,-0.28862567,5,-0.149355561,5,0.191452876,6
E01000306,-1.28911497,1,-1.112178584,1,-1.03689473,1,-1.151556389,1,-1.046993397,1,-0.798834516,2,-0.738007929,2,-0.405606234,3
E01000307,-1.101499105,2,-0.837237272,3,-0.842864537,2,-0.466830277,4,-0.912239372,1,-0.568764082,3,-0.46368739,3,-0.352184366,3
E01000308,-0.042902524,8,-0.183298567,7,0.256553707,8,0.176022973,7,0.730219586,9,0.330192523,7,0.114925301,6,0.252405704,6
E01000309,-0.891164734,3,-1.048381945,1,-1.036313229,1,-0.97529886,1,-1.02654506,1,-0.806120811,2,-0.912420671,1,-0.48450899,2
E01000310,-0.786534563,4,-0.278151333,6,-0.486855127,5,-0.459273553,4,-0.068136036,6,-0.027496984,6,-0.238865156,4,-0.081914682,4
E01000311,-1.276715346,1,-1.002762026,2,-1.216929326,1,-1.156453868,1,-1.269590153,1,-1.08097166,1,-1.071356261,1,-1.006217383,1
E01000312,0.636798099,9,0.537155367,9,0.797928902,9,0.736899818,9,0.792229974,9,0.497884393,8,0.936502508,9,0.794929923,8
E01000313,-0.907246332,3,-0.864008348,3,-0.711383318,3,-0.986439343,1,-0.585126267,3,-0.880237583,1,-0.755289268,2,-0.818429614,1
E01000314,-1.033274653,2,-1.036233884,2,-0.986811224,2,-1.105571617,1,-1.007559067,1,-0.595982011,3,-0.971771494,1,-0.886628219,1
E01000315,-0.338485476,7,-0.148500254,7,-0.076211624,7,-0.165829581,6,-0.025223451,6,-0.335172741,4,0.199882776,6,0.547449379,7
E01000316,-1.053233728,2,-1.085136258,1,-1.127564629,1,-1.021356203,1,-0.796673541,2,-0.843729918,1,-0.811800908,1,-0.737028094,1
E01000317,-0.326630506,7,-0.444279353,5,-0.849114279,2,-0.899805202,2,-0.746467573,2,-0.511136005,3,-0.244723673,4,-0.488982708,2
E01000318,-0.876136538,3,-0.633221346,4,-0.919274992,2,-0.84862277,2,-0.607093364,3,-0.713963894,2,-0.751388613,2,-0.239461865,4
E01000319,-1.332629984,1,-1.157306559,1,-0.769039536,3,-0.827639446,2,-0.894898831,1,-1.162242382,1,-1.141197365,1,-1.038116517,1
E01000320,-0.62460673,5,-0.482552096,5,-0.589405422,4,-0.53414602,4,-0.56700145,3,-0.949012391,1,-0.78937624,1,-0.671610875,1
E01000321,-0.327031377,7,0.076764279,8,-0.01832078,7,0.087874291,7,-0.230078014,5,-0.334258473,4,-0.302017272,4,-0.252352051,4
E01000322,-0.764175639,4,-0.746989293,3,-0.703409782,3,-0.779018838,2,-0.329405994,5,-0.445755751,4,-0.007856955,6,0.073127576,5
E01000323,-0.021526137,8,0.48267646,9,0.063001242,7,0.119375773,7,-0.182020551,6,-0.338068719,4,0.245833541,7,1.103616203,9
E01000324,-0.244830893,7,-0.179636568,7,-0.762332562,3,-0.587779616,4,-0.588039931,3,-0.5074347,3,-0.30951874,4,-0.405625631,3
E01000325,-1.256672214,1,-1.155979486,1,-1.357589831,1,-1.267623642,1,-1.176701636,1,-0.74575165,2,-0.601694968,2,-0.523489758,2
E01000326,-1.252927544,1,-1.121849767,1,-0.908674262,2,-0.988283457,1,-0.778992765,2,-0.63474191,3,-1.018527216,1,-0.727378178,1
E01000327,-1.052664147,2,-0.760564531,3,-0.820586631,3,-1.144816633,1,-0.787577751,2,-0.612203422,3,-0.755083063,2,-0.647117885,2
E01000328,-0.988917732,2,-1.026289536,2,-0.50721298,5,0.194111651,7,0.195348118,7,-0.408122051,4,0.427694452,7,0.623863339,7
E01000329,-0.965434365,3,-0.679221794,4,-0.824476245,3,-0.776032858,2,-0.75385783,2,-0.307050678,4,-0.590962952,2,-0.018660457,5
E01000330,-0.220990768,7,-0.142743521,7,-0.040468406,7,-0.159619841,6,0.180323286,7,-0.209372949,5,0.063318784,6,0.423356443,7
E01000331,-0.547598813,6,-0.458320985,5,-0.348546068,6,-0.288837434,5,-0.204053892,5,-0.031187582,6,0.149054666,6,0.62828905,7
E01000332,-1.175576656,1,-1.150235303,1,-0.927402604,2,-1.082486685,1,-0.951391618,1,-0.710874002,2,-0.098899189,5,0.101347219,5
E01000333,-0.302216395,7,-0.225695081,7,-0.314904138,6,0.211891546,7,0.094048675,7,0.037719234,6,0.329500154,7,0.495332352,7
E01000334,-1.100737037,2,-0.848783502,3,-0.571553214,4,-0.573576083,4,-0.544954867,3,-0.56981011,3,-0.161540814,5,-0.092499885,4
E01000335,-0.926712551,3,-0.728406577,4,-0.800762845,3,-0.55475197,4,-0.806130262,2,-0.851402002,1,-0.713636033,2,-0.317856245,3
E01000336,-0.437566792,6,-0.227218627,6,-0.17057486,6,-0.617633004,3,-0.25614153,5,-0.028934787,6,0.322916967,7,0.435968102,7
E01000337,-0.707807402,4,-0.93447757,2,-0.737806493,3,-0.726697179,3,-0.618319554,3,-0.753867627,2,-0.598438258,2,-0.0648274,5
E01000338,-1.270576686,1,-1.281603238,1,-0.971420913,2,-0.799815275,2,-0.629573974,3,-0.628677156,3,-0.445048943,3,-0.675908971,1
E01000339,-0.757271959,4,-0.677416426,4,-0.457850129,5,-0.256202693,6,-0.690780711,3,-0.405998064,4,-0.516536716,3,-0.571113668,2
E01000340,-1.119800005,2,-1.230291684,1,-1.034099365,1,-0.988344419,1,-0.809746274,2,-0.677471942,2,-0.611981323,2,-0.69492514,1
E01000341,-0.999333456,2,-1.075202642,1,-0.931733685,2,-0.780219747,2,-0.886252686,1,-0.868126963,1,-0.576968952,2,-0.657782797,1
E01000342,-0.82339491,4,-0.97604855,2,-0.956462443,2,-1.044359877,1,-1.128138183,1,-0.842049375,1,-0.925197181,1,-0.632837333,2
E01000343,-0.917688685,3,-1.040242686,2,-0.98260629,2,-0.78507064,2,-0.76075486,2,-0.559222037,3,-0.895707652,1,-0.728333606,1
E01000344,-0.876104773,3,-1.07150052,1,-0.906448277,2,-0.923662328,2,-0.582031064,3,-0.811713671,2,-0.913824334,1,-0.009659803,5
E01000345,-1.242239957,1,-1.277277238,1,-1.263250778,1,-0.949911276,1,-0.815882143,2,-1.066857466,1,-0.771479089,1,-0.865614229,1
E01000346,-1.288959921,1,-1.419902962,1,-0.960684575,2,-0.825191532,2,-0.792638079,2,-0.741628113,2,-0.737334395,2,-0.611413232,2
E01000347,-1.017731207,2,-0.726389904,4,-0.962833529,2,-0.881859844,2,-0.875402312,2,-1.173261924,1,-0.669230668,2,-0.465051481,2
E01000348,-1.376854657,1,-1.190369162,1,-1.25713304,1,-1.049221013,1,-1.194117793,1,-1.185436759,1,-0.954552144,1,-0.963103158,1
E01000349,-1.402406072,1,-1.291895971,1,-0.949007222,2,-0.951733364,1,-0.745787867,2,-1.044535619,1,-0.764624187,1,-0.634643782,2
E01000350,-1.168488161,1,-0.960824638,2,-1.316862549,1,-0.946943572,1,-0.932661314,1,-0.657789564,2,-0.764656892,1,-0.817751963,1
E01000351,-1.257139168,1,-1.251261285,1,-1.243502128,1,-0.999580385,1,-1.044810584,1,-0.95728129,1,-0.761086777,2,-0.727337293,1
E01000352,-0.61863658,5,-0.819038877,3,-1.038785292,1,-0.5739867,4,-0.691231261,3,-0.904042971,1,-0.518778946,3,0.116026534,5
E01000353,-1.301634883,1,-1.033393671,2,-1.132396529,1,-1.277436709,1,-1.07088877,1,-0.900974296,1,-0.860126947,1,-0.588509293,2
E01000354,-0.724995071,4,-0.402194348,6,-0.473149978,5,-0.552489002,4,-0.486557464,4,-0.138748048,5,0.314005124,7,0.201863234,6
