CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,F2384,
,,,,,Population (usual residents) : All usual residents - Unit : Persons,
37430,E01018704,Cheshire West and Chester 017A,Lower Super Output Areas and Data Zones,LSOADZ,1184,
37431,E01018705,Cheshire West and Chester 017B,Lower Super Output Areas and Data Zones,LSOADZ,1530,
37432,E01018706,Cheshire West and Chester 017C,Lower Super Output Areas and Data Zones,LSOADZ,1398,
37433,E01018707,Cheshire West and Chester 045A,Lower Super Output Areas and Data Zones,LSOADZ,1731,
37434,E01018708,Cheshire West and Chester 003B,Lower Super Output Areas and Data Zones,LSOADZ,2121,
37435,E01018709,Cheshire West and Chester 020A,Lower Super Output Areas and Data Zones,LSOADZ,1492,
37436,E01018710,Cheshire West and Chester 020B,Lower Super Output Areas and Data Zones,LSOADZ,1487,
37437,E01018711,Cheshire West and Chester 020C,Lower Super Output Areas and Data Zones,LSOADZ,1526,
37438,E01018712,Cheshire West and Chester 020D,Lower Super Output Areas and Data Zones,LSOADZ,1564,
37439,E01018713,Cheshire West and Chester 018A,Lower Super Output Areas and Data Zones,LSOADZ,2713,
37440,E01018714,Cheshire West and Chester 018B,Lower Super Output Areas and Data Zones,LSOADZ,1828,
37441,E01018715,Cheshire West and Chester 018C,Lower Super Output Areas and Data Zones,LSOADZ,1729,
37442,E01018716,Cheshire West and Chester 021C,Lower Super Output Areas and Data Zones,LSOADZ,1544,
37443,E01018717,Cheshire West and Chester 021D,Lower Super Output Areas and Data Zones,LSOADZ,1763,
37444,E01018718,Cheshire West and Chester 017D,Lower Super Output Areas and Data Zones,LSOADZ,1633,
37445,E01018719,Cheshire West and Chester 021E,Lower Super Output Areas and Data Zones,LSOADZ,1550,
37446,E01018720,Cheshire West and Chester 021F,Lower Super Output Areas and Data Zones,LSOADZ,1565,
37447,E01018721,Cheshire West and Chester 003C,Lower Super Output Areas and Data Zones,LSOADZ,2201,
37448,E01018722,Cheshire West and Chester 017E,Lower Super Output Areas and Data Zones,LSOADZ,2264,
37449,E01018723,Cheshire West and Chester 045B,Lower Super Output Areas and Data Zones,LSOADZ,1124,
37450,E01018724,Cheshire West and Chester 045C,Lower Super Output Areas and Data Zones,LSOADZ,1490,
37451,E01018725,Cheshire West and Chester 045D,Lower Super Output Areas and Data Zones,LSOADZ,1310,
37452,E01018726,Cheshire West and Chester 019A,Lower Super Output Areas and Data Zones,LSOADZ,1503,
37453,E01018727,Cheshire West and Chester 019B,Lower Super Output Areas and Data Zones,LSOADZ,1652,
37454,E01018728,Cheshire West and Chester 019C,Lower Super Output Areas and Data Zones,LSOADZ,1563,
37455,E01018729,Cheshire West and Chester 019D,Lower Super Output Areas and Data Zones,LSOADZ,1673,
37456,E01018730,Cheshire West and Chester 040A,Lower Super Output Areas and Data Zones,LSOADZ,1463,
37457,E01018731,Cheshire West and Chester 042A,Lower Super Output Areas and Data Zones,LSOADZ,1600,
37458,E01018732,Cheshire West and Chester 038A,Lower Super Output Areas and Data Zones,LSOADZ,1425,
37459,E01018733,Cheshire West and Chester 035A,Lower Super Output Areas and Data Zones,LSOADZ,1475,
37460,E01018734,Cheshire West and Chester 035B,Lower Super Output Areas and Data Zones,LSOADZ,1273,
37461,E01018735,Cheshire West and Chester 042B,Lower Super Output Areas and Data Zones,LSOADZ,1301,
37462,E01018736,Cheshire West and Chester 037A,Lower Super Output Areas and Data Zones,LSOADZ,1629,
37463,E01018737,Cheshire West and Chester 037B,Lower Super Output Areas and Data Zones,LSOADZ,1338,
37464,E01018738,Cheshire West and Chester 040B,Lower Super Output Areas and Data Zones,LSOADZ,1474,
37465,E01018739,Cheshire West and Chester 040C,Lower Super Output Areas and Data Zones,LSOADZ,1443,
37466,E01018740,Cheshire West and Chester 042C,Lower Super Output Areas and Data Zones,LSOADZ,1537,
37467,E01018741,Cheshire West and Chester 040D,Lower Super Output Areas and Data Zones,LSOADZ,1263,
37468,E01018742,Cheshire West and Chester 042D,Lower Super Output Areas and Data Zones,LSOADZ,1492,
37469,E01018743,Cheshire West and Chester 037C,Lower Super Output Areas and Data Zones,LSOADZ,1463,
37470,E01018744,Cheshire West and Chester 037D,Lower Super Output Areas and Data Zones,LSOADZ,1707,
37471,E01018745,Cheshire West and Chester 038B,Lower Super Output Areas and Data Zones,LSOADZ,1556,
37472,E01018746,Cheshire West and Chester 038C,Lower Super Output Areas and Data Zones,LSOADZ,1632,
37473,E01018747,Cheshire West and Chester 038D,Lower Super Output Areas and Data Zones,LSOADZ,1511,
37474,E01018748,Cheshire West and Chester 035C,Lower Super Output Areas and Data Zones,LSOADZ,1390,
37475,E01018749,Cheshire West and Chester 035D,Lower Super Output Areas and Data Zones,LSOADZ,2509,
51351,E01032930,Cheshire West and Chester 033E,Lower Super Output Areas and Data Zones,LSOADZ,1852,
51352,E01032931,Cheshire West and Chester 033F,Lower Super Output Areas and Data Zones,LSOADZ,1085,
51687,E01033299,Warrington 017F,Lower Super Output Areas and Data Zones,LSOADZ,2010,
51688,E01033300,Warrington 018F,Lower Super Output Areas and Data Zones,LSOADZ,1082,
51689,E01033302,Warrington 018G,Lower Super Output Areas and Data Zones,LSOADZ,1545,
51690,E01033303,Warrington 017G,Lower Super Output Areas and Data Zones,LSOADZ,1165,
51735,E01033372,Cheshire East 050E,Lower Super Output Areas and Data Zones,LSOADZ,1259,
51736,E01033373,Cheshire East 050F,Lower Super Output Areas and Data Zones,LSOADZ,1273,
51737,E01033375,Cheshire East 049F,Lower Super Output Areas and Data Zones,LSOADZ,1342,
51738,E01033376,Cheshire East 049G,Lower Super Output Areas and Data Zones,LSOADZ,1178,
51739,E01033378,Cheshire East 049H,Lower Super Output Areas and Data Zones,LSOADZ,1401,
